session_id,user_id,variant,session_duration,pages_visited,persona,base_interact,variant_boost,interacted_with_panel,p_engage,engaged,p_add,added_to_cart,p_conv,converted,engagement_score,time_to_conversion
10853,7131,B,66,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,2.2,NA
10854,7871,A,47,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.91666666666667,NA
10855,3304,A,170,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,17,NA
10856,5371,B,21,10,HighIntent,0.3,0.07,0,0.3,0,0,0,0,0,3.5,NA
10857,4638,A,46,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,2.3,NA
10858,6874,B,61,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,5.08333333333333,NA
10859,1410,A,21,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,1.4,NA
10860,4950,A,50,5,DealHunter,0.18,0,1,0.5,0,0,0,0,0,8.33333333333333,NA
10861,4606,B,135,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,6.75,NA
10862,6678,B,54,5,HighIntent,0.3,0.07,1,0.5,0,0,0,0,0,9,NA
10863,4468,A,34,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,2.83333333333333,NA
10864,11208,B,48,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,4,NA
10865,13560,B,193,2,Explorer,0.05,0.07,1,0.44,0,0,0,0,0,12.8666666666667,NA
10866,4481,B,16,4,DealHunter,0.18,0.07,0,0.18,1,0.05,0,0,0,1.06666666666667,NA
10867,2309,B,90,5,Explorer,0.05,0.07,1,0.5,0,0,0,0,0,15,NA
10868,10341,B,30,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,3.5,NA
10869,14785,A,52,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,3.46666666666667,NA
10870,7977,A,118,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,3.93333333333333,NA
10871,10344,A,77,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,7.7,NA
10872,11140,A,65,2,Explorer,0.05,0,0,0.14,1,0.05,0,0,0,2.16666666666667,NA
10873,862,B,32,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.533333333333333,NA
10874,2920,B,44,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,2.2,NA
10875,12840,A,52,3,HighIntent,0.3,0,1,0.46,0,0,0,0,0,5.2,NA
10876,89,B,75,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,5,NA
10877,8760,B,212,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,24.7333333333333,NA
10878,10858,A,33,3,DealHunter,0.18,0,0,0.16,1,0.05,0,0,0,1.65,NA
10879,2701,A,82,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,8.2,NA
10880,8336,A,483,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,16.1,NA
10881,5452,A,68,4,DealHunter,0.18,0,1,0.48,1,0.25,0,0,0,9.06666666666667,NA
10882,7343,A,42,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,2.1,NA
10883,7887,B,23,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,2.68333333333333,NA
10884,9726,B,42,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,2.8,NA
10885,6214,A,94,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,7.83333333333333,NA
10886,1636,A,17,8,HighIntent,0.3,0,0,0.26,1,0.05,0,0,0,2.26666666666667,NA
10887,1142,B,74,3,HighIntent,0.3,0.07,0,0.16,1,0.05,0,0,0,3.7,NA
10888,4751,A,35,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,2.33333333333333,NA
10889,1190,B,161,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,8.05,NA
10890,13991,A,124,6,DealHunter,0.18,0,1,0.52,1,0.25,0,0,0,24.8,NA
10891,5249,B,115,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,11.5,NA
10892,1994,B,16,4,HighIntent,0.3,0.07,0,0.18,0,0,0,0,0,1.06666666666667,NA
10893,12082,A,68,6,TargetedShopper,0.15,0,1,0.52,1,0.25,0,0,0,13.6,NA
10894,2294,B,33,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,3.3,NA
10895,10307,A,55,5,TargetedShopper,0.15,0,1,0.5,1,0.25,0,0,0,9.16666666666667,NA
10896,6627,B,36,8,HighIntent,0.3,0.07,0,0.26,1,0.05,0,0,0,4.8,NA
10897,966,B,80,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,8,NA
10898,3906,A,298,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,14.9,NA
10899,3291,A,79,3,Explorer,0.05,0,0,0.16,1,0.05,0,0,0,3.95,NA
10900,5543,B,75,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,6.25,NA
10901,753,A,40,7,DealHunter,0.18,0,1,0.54,0,0,0,0,0,9.33333333333333,NA
10902,6784,A,29,5,DealHunter,0.18,0,1,0.5,1,0.25,0,0,0,4.83333333333333,NA
10903,9671,B,89,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,10.383333333333301,NA
10904,13965,A,57,3,HighIntent,0.3,0,1,0.46,0,0,0,0,0,5.7,NA
10905,2676,A,416,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,55.4666666666667,NA
10906,13472,B,75,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,10,NA
10907,4335,B,72,8,Explorer,0.05,0.07,0,0.26,1,0.05,0,0,0,9.6,NA
10908,1064,B,67,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,4.46666666666667,NA
10909,8100,B,176,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,14.6666666666667,NA
10910,11630,B,143,3,DealHunter,0.18,0.07,0,0.16,1,0.05,1,0.02,0,7.15,NA
10911,10753,B,52,5,HighIntent,0.3,0.07,0,0.2,1,0.05,0,0,0,4.33333333333333,NA
10912,7989,B,49,7,TargetedShopper,0.15,0.07,0,0.24,1,0.05,0,0,0,5.71666666666667,NA
10913,9044,B,133,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,11.0833333333333,NA
10914,11095,A,113,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,5.65,NA
10915,11637,A,120,5,HighIntent,0.3,0,0,0.2,1,0.05,1,0.02,0,10,NA
10916,1227,B,48,0,TargetedShopper,0.15,0.07,0,0.1,0,0,0,0,0,0,NA
10917,5311,A,14,9,DealHunter,0.18,0,0,0.28,0,0,0,0,0,2.1,NA
10918,7831,B,72,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,6,NA
10919,11268,A,42,1,HighIntent,0.3,0,1,0.42,0,0,0,0,0,1.4,NA
10920,1706,B,28,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,2.33333333333333,NA
10921,2859,A,32,2,Explorer,0.05,0,0,0.14,1,0.05,0,0,0,1.06666666666667,NA
10922,2142,B,14,1,TargetedShopper,0.15,0.07,0,0.12,0,0,0,0,0,0.233333333333333,NA
10923,6785,A,104,8,HighIntent,0.3,0,1,0.56,1,0.25,0,0,0,27.7333333333333,NA
10924,9891,B,23,7,Explorer,0.05,0.07,1,0.54,1,0.25,0,0,0,5.36666666666667,NA
10925,10612,A,31,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,2.58333333333333,NA
10926,5063,A,130,9,Explorer,0.05,0,1,0.58,1,0.25,0,0,0,39,NA
10927,12286,A,42,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,4.2,NA
10928,10442,B,24,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,2.4,NA
10929,8009,B,13,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,0.65,NA
10930,13456,A,108,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,3.6,NA
10931,8142,B,54,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,4.5,NA
10932,6479,A,49,6,Explorer,0.05,0,0,0.22,1,0.05,0,0,0,4.9,NA
10933,3004,B,120,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,6,NA
10934,13694,A,85,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,5.66666666666667,NA
10935,11782,B,156,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,15.6,NA
10936,9492,A,63,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,3.15,NA
10937,1524,A,23,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,1.91666666666667,NA
10938,14049,A,112,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,13.0666666666667,NA
10939,4478,B,54,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,5.4,NA
10940,9452,B,114,3,HighIntent,0.3,0.07,1,0.46,0,0,0,0,0,11.4,NA
10941,1442,A,63,2,HighIntent,0.3,0,0,0.14,0,0,0,0,0,2.1,NA
10942,5261,B,193,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,6.43333333333333,NA
10943,4981,A,94,8,DealHunter,0.18,0,1,0.56,1,0.25,0,0,0,25.0666666666667,NA
10944,12435,B,122,9,DealHunter,0.18,0.07,0,0.28,0,0,0,0,0,18.3,NA
10945,3108,B,74,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,7.4,NA
10946,3914,B,30,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,2.5,NA
10947,1889,B,207,10,HighIntent,0.3,0.07,0,0.3,1,0.05,0,0,0,34.5,NA
10948,5021,A,6,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,0.6,NA
10949,6360,B,40,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,4.66666666666667,NA
10950,780,A,127,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,8.46666666666667,NA
10951,11875,B,18,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,1.5,NA
10952,3233,B,60,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,8,NA
10953,2301,B,65,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,4.33333333333333,NA
10954,13374,A,242,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,8.06666666666667,NA
10955,6374,A,29,9,DealHunter,0.18,0,0,0.28,1,0.05,0,0,0,4.35,NA
10956,684,B,23,4,HighIntent,0.3,0.07,0,0.18,0,0,0,0,0,1.53333333333333,NA
10957,4051,B,70,3,HighIntent,0.3,0.07,0,0.16,0,0,0,0,0,3.5,NA
10958,7594,B,8,7,DealHunter,0.18,0.07,0,0.24,1,0.05,0,0,0,0.933333333333333,NA
10959,1320,A,63,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,6.3,NA
10960,11496,B,110,7,Explorer,0.05,0.07,1,0.54,1,0.25,0,0,0,25.6666666666667,NA
10961,6871,B,45,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,3.75,NA
10962,8815,B,16,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,1.33333333333333,NA
10963,14455,A,80,4,Explorer,0.05,0,1,0.48,0,0,0,0,0,10.6666666666667,NA
10964,11018,A,160,11,DealHunter,0.18,0,1,0.62,0,0,0,0,0,58.6666666666667,NA
10965,11416,B,125,6,Explorer,0.05,0.07,1,0.52,0,0,0,0,0,25,NA
10966,660,A,407,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,20.35,NA
10967,11066,B,240,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,12,NA
10968,13165,B,88,10,Explorer,0.05,0.07,0,0.3,1,0.05,0,0,0,14.6666666666667,NA
10969,11910,A,44,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,2.93333333333333,NA
10970,815,B,42,4,TargetedShopper,0.15,0.07,0,0.18,1,0.05,0,0,0,2.8,NA
10971,4140,A,25,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,2.5,NA
10972,11908,A,48,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,4.8,NA
10973,4219,B,16,3,TargetedShopper,0.15,0.07,0,0.16,1,0.05,0,0,0,0.8,NA
10974,4416,A,136,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,9.06666666666667,NA
10975,9981,A,16,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,1.86666666666667,NA
10976,11338,B,19,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,1.26666666666667,NA
10977,1206,A,37,5,HighIntent,0.3,0,0,0.2,0,0,0,0,0,3.08333333333333,NA
10978,14812,A,31,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,1.03333333333333,NA
10979,9384,B,125,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,10.4166666666667,NA
10980,6873,B,123,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,10.25,NA
10981,11495,A,67,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,5.58333333333333,NA
10982,491,A,153,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,7.65,NA
10983,13088,B,35,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,2.33333333333333,NA
10984,13706,B,128,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,17.0666666666667,NA
10985,1689,B,97,2,DealHunter,0.18,0.07,0,0.14,1,0.05,0,0,0,3.23333333333333,NA
10986,3424,B,26,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,2.6,NA
10987,2332,A,17,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,1.13333333333333,NA
10988,6795,A,45,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.75,NA
10989,6123,B,113,8,TargetedShopper,0.15,0.07,1,0.56,1,0.25,0,0,0,30.1333333333333,NA
10990,4913,A,323,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,21.5333333333333,NA
10991,351,A,94,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,10.9666666666667,NA
10992,774,B,46,6,Explorer,0.05,0.07,1,0.52,0,0,0,0,0,9.2,NA
10993,7228,B,70,4,TargetedShopper,0.15,0.07,1,0.48,1,0.25,0,0,0,9.33333333333333,NA
10994,9514,A,110,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,3.66666666666667,NA
10995,7540,A,46,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,3.06666666666667,NA
10996,5979,B,92,5,DealHunter,0.18,0.07,1,0.5,0,0,0,0,0,15.3333333333333,NA
10997,13756,A,26,4,HighIntent,0.3,0,0,0.18,0,0,0,0,0,1.73333333333333,NA
10998,10193,A,56,9,TargetedShopper,0.15,0,0,0.28,1,0.05,0,0,0,8.4,NA
10999,1280,B,29,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,1.45,NA
11000,5664,A,48,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,4,NA
11001,6738,B,20,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,1.66666666666667,NA
11002,10413,B,170,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,22.6666666666667,NA
11003,1681,B,109,8,DealHunter,0.18,0.07,1,0.56,0,0,0,0,0,29.0666666666667,NA
11004,11122,A,179,9,Explorer,0.05,0,0,0.28,0,0,0,0,0,26.85,NA
11005,5042,B,93,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,4.65,NA
11006,3445,A,18,2,Explorer,0.05,0,0,0.14,1,0.05,0,0,0,0.6,NA
11007,2492,B,15,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,0.5,NA
11008,9149,B,95,5,DealHunter,0.18,0.07,1,0.5,1,0.25,0,0,0,15.8333333333333,NA
11009,8693,A,81,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,10.8,NA
11010,345,A,84,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,4.2,NA
11011,2981,B,54,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,1.8,NA
11012,11300,B,216,5,HighIntent,0.3,0.07,1,0.5,1,0.25,0,0,0,36,NA
11013,12834,A,20,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,1.66666666666667,NA
11014,12985,A,66,9,Explorer,0.05,0,0,0.28,0,0,0,0,0,9.9,NA
11015,4486,A,111,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,7.4,NA
11016,827,A,59,7,Explorer,0.05,0,1,0.54,1,0.25,0,0,0,13.7666666666667,NA
11017,1655,B,128,7,TargetedShopper,0.15,0.07,0,0.24,1,0.05,0,0,0,14.9333333333333,NA
11018,10314,A,105,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,12.25,NA
11019,7731,B,166,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,16.6,NA
11020,6462,B,76,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,8.86666666666667,NA
11021,646,A,76,7,HighIntent,0.3,0,0,0.24,0,0,0,0,0,8.86666666666667,NA
11022,8734,B,95,2,Explorer,0.05,0.07,0,0.14,1,0.05,0,0,0,3.16666666666667,NA
11023,6134,B,61,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,4.06666666666667,NA
11024,7677,B,37,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,2.46666666666667,NA
11025,7821,B,79,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,6.58333333333333,NA
11026,1826,A,367,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,36.7,NA
11027,10638,B,86,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,7.16666666666667,NA
11028,14094,A,52,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,3.46666666666667,NA
11029,5032,B,162,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,10.8,NA
11030,6709,B,26,7,DealHunter,0.18,0.07,1,0.54,1,0.25,0,0,0,6.06666666666667,NA
11031,6957,A,63,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,7.35,NA
11032,9538,B,45,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,3,NA
11033,14896,B,101,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,3.36666666666667,NA
11034,4028,A,145,2,DealHunter,0.18,0,0,0.14,1,0.05,0,0,0,4.83333333333333,NA
11035,8285,B,80,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,4,NA
11036,8039,A,58,4,HighIntent,0.3,0,0,0.18,0,0,0,0,0,3.86666666666667,NA
11037,1840,A,60,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,5,NA
11038,8267,A,89,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,5.93333333333333,NA
11039,13311,B,16,7,DealHunter,0.18,0.07,0,0.24,1,0.05,0,0,0,1.86666666666667,NA
11040,1090,B,72,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,4.8,NA
11041,2371,A,32,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,1.6,NA
11042,12347,B,64,1,TargetedShopper,0.15,0.07,0,0.12,0,0,0,0,0,1.06666666666667,NA
11043,11396,B,52,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,6.06666666666667,NA
11044,10920,B,110,2,Explorer,0.05,0.07,1,0.44,1,0.25,0,0,0,7.33333333333333,NA
11045,2087,B,51,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4.25,NA
11046,10931,A,82,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,6.83333333333333,NA
11047,2160,A,188,7,DealHunter,0.18,0,0,0.24,1,0.05,0,0,0,21.9333333333333,NA
11048,13849,A,40,6,HighIntent,0.3,0,0,0.22,1,0.05,0,0,0,4,NA
11049,9445,A,224,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,14.9333333333333,NA
11050,10792,A,21,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,1.4,NA
11051,6721,B,200,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,16.6666666666667,NA
11052,4461,B,64,6,Explorer,0.05,0.07,1,0.52,1,0.25,0,0,0,12.8,NA
11053,10912,B,30,5,TargetedShopper,0.15,0.07,1,0.5,1,0.25,0,0,0,5,NA
11054,14080,A,71,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,9.46666666666667,NA
11055,8397,A,83,6,DealHunter,0.18,0,0,0.22,1,0.05,0,0,0,8.3,NA
11056,1061,A,325,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,32.5,NA
11057,13223,A,315,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,15.75,NA
11058,5946,B,17,4,TargetedShopper,0.15,0.07,0,0.18,1,0.05,0,0,0,1.13333333333333,NA
11059,14496,A,69,1,Explorer,0.05,0,0,0.12,1,0.05,0,0,0,1.15,NA
11060,14539,B,52,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,3.46666666666667,NA
11061,1388,B,71,3,HighIntent,0.3,0.07,0,0.16,0,0,0,0,0,3.55,NA
11062,1230,A,135,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,9,NA
11063,3863,B,242,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,20.1666666666667,NA
11064,14441,B,396,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,33,NA
11065,12266,B,43,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.716666666666667,NA
11066,9835,A,106,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,8.83333333333333,NA
11067,231,A,62,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,6.2,NA
11068,9108,B,60,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,8,NA
11069,1020,B,40,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,3.33333333333333,NA
11070,7722,A,87,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,8.7,NA
11071,13601,A,83,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,8.3,NA
11072,6460,B,19,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,1.58333333333333,NA
11073,11404,A,339,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,22.6,NA
11074,5347,A,100,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,8.33333333333333,NA
11075,3368,B,42,2,DealHunter,0.18,0.07,0,0.14,1,0.05,0,0,0,1.4,NA
11076,9750,B,142,2,HighIntent,0.3,0.07,0,0.14,0,0,0,0,0,4.73333333333333,NA
11077,2878,B,84,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,2.8,NA
11078,7447,A,51,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,5.95,NA
11079,13088,A,210,10,Explorer,0.05,0,0,0.3,0,0,0,0,0,35,NA
11080,7302,B,188,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,15.6666666666667,NA
11081,4658,B,50,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,4.16666666666667,NA
11082,14292,A,90,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,7.5,NA
11083,721,A,20,7,HighIntent,0.3,0,0,0.24,0,0,0,0,0,2.33333333333333,NA
11084,14677,A,460,10,TargetedShopper,0.15,0,0,0.3,1,0.05,0,0,0,76.6666666666667,NA
11085,10546,A,77,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,3.85,NA
11086,9179,A,197,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,26.2666666666667,NA
11087,9617,A,118,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,15.7333333333333,NA
11088,11083,B,71,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,4.73333333333333,NA
11089,6407,A,262,2,HighIntent,0.3,0,0,0.14,1,0.05,0,0,0,8.73333333333333,NA
11090,6703,B,161,3,HighIntent,0.3,0.07,1,0.46,0,0,0,0,0,16.1,NA
11091,10723,B,142,5,DealHunter,0.18,0.07,1,0.5,1,0.25,0,0,0,23.6666666666667,NA
11092,2511,A,45,6,DealHunter,0.18,0,1,0.52,0,0,0,0,0,9,NA
11093,3187,A,77,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,3.85,NA
11094,12223,A,134,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,6.7,NA
11095,7812,A,62,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,4.13333333333333,NA
11096,11510,B,39,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,3.9,NA
11097,11898,A,108,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,7.2,NA
11098,7765,A,76,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,5.06666666666667,NA
11099,11407,B,144,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,9.6,NA
11100,9696,B,111,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,7.4,NA
11101,8607,A,35,9,HighIntent,0.3,0,1,0.58,0,0,0,0,0,10.5,NA
11102,14287,A,49,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,4.9,NA
11103,9122,B,135,7,HighIntent,0.3,0.07,1,0.54,0,0,0,0,0,31.5,NA
11104,11397,A,205,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,17.0833333333333,NA
11105,13524,A,44,9,Explorer,0.05,0,0,0.28,0,0,0,0,0,6.6,NA
11106,2666,A,140,9,Explorer,0.05,0,0,0.28,0,0,0,0,0,21,NA
11107,12328,A,191,5,TargetedShopper,0.15,0,0,0.2,1,0.05,0,0,0,15.9166666666667,NA
11108,1623,B,22,7,TargetedShopper,0.15,0.07,0,0.24,1,0.05,0,0,0,2.56666666666667,NA
11109,9745,B,27,1,TargetedShopper,0.15,0.07,1,0.42,1,0.25,0,0,0,0.9,NA
11110,6208,B,66,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,3.3,NA
11111,12626,B,309,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,25.75,NA
11112,12811,B,126,3,Explorer,0.05,0.07,1,0.46,0,0,0,0,0,12.6,NA
11113,14335,B,322,2,HighIntent,0.3,0.07,0,0.14,0,0,0,0,0,10.7333333333333,NA
11114,14077,A,10,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,0.833333333333333,NA
11115,14868,A,219,1,Explorer,0.05,0,0,0.12,0,0,0,0,0,3.65,NA
11116,1438,B,61,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,5.08333333333333,NA
11117,1935,A,52,4,Explorer,0.05,0,0,0.18,1,0.05,0,0,0,3.46666666666667,NA
11118,11817,A,113,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,7.53333333333333,NA
11119,5714,A,17,11,Explorer,0.05,0,0,0.32,0,0,0,0,0,3.11666666666667,NA
11120,836,B,40,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,3.33333333333333,NA
11121,11161,B,26,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,1.73333333333333,NA
11122,5936,A,55,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,4.58333333333333,NA
11123,13386,A,21,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,1.4,NA
11124,6720,A,91,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,3.03333333333333,NA
11125,5417,A,31,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,1.55,NA
11126,9993,A,49,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,6.53333333333333,NA
11127,4859,B,53,8,HighIntent,0.3,0.07,0,0.26,0,0,0,0,0,7.06666666666667,NA
