session_id,user_id,variant,session_duration,pages_visited,persona,base_interact,variant_boost,interacted_with_panel,p_engage,engaged,p_add,added_to_cart,p_conv,converted,engagement_score,time_to_conversion,session_depth,engagement_level,visited,add_to_cart,conversion
2056,7533,A,93,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,9.3,NA,6,Low,1,0,0
2057,4107,B,57,5,TargetedShopper,0.15,0.07,1,0.5,1,0.25,0,0,0,9.5,NA,10,Low,1,0,0
2058,7790,A,26,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,1.73333333333333,NA,4,Low,1,0,0
2059,5619,B,74,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,7.4,NA,6,Low,1,0,0
2060,14570,B,58,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,3.86666666666667,NA,4,Low,1,0,0
2061,9736,A,68,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,9.06666666666667,NA,8,Low,1,0,0
2062,3793,A,130,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,8.66666666666667,NA,4,Low,1,0,0
2063,13131,B,37,7,HighIntent,0.3,0.07,1,0.54,1,0.25,0,0,0,8.63333333333333,NA,14,Low,1,0,0
2064,5798,A,166,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,8.3,NA,3,Low,1,0,0
2065,3942,B,39,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.65,NA,1,Low,1,0,0
2066,13190,B,219,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,21.9,NA,6,Low,1,0,0
2067,13209,B,153,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,20.4,NA,8,Low,1,0,0
2068,3110,A,28,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,3.26666666666667,NA,7,Low,1,0,0
2069,1249,B,145,4,Explorer,0.05,0.07,1,0.48,1,0.25,1,0.32,0,19.3333333333333,NA,8,Low,1,1,0
2070,6100,B,239,7,DealHunter,0.18,0.07,1,0.54,0,0,0,0,0,55.7666666666667,NA,14,Medium,1,0,0
2071,3217,A,37,4,HighIntent,0.3,0,0,0.18,0,0,0,0,0,2.46666666666667,NA,4,Low,1,0,0
2072,14228,B,48,8,DealHunter,0.18,0.07,1,0.56,1,0.25,1,0.32,0,12.8,NA,16,Low,1,1,0
2073,5531,A,164,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,8.2,NA,3,Low,1,0,0
2074,5415,A,217,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,14.4666666666667,NA,4,Low,1,0,0
2075,6496,B,32,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,2.13333333333333,NA,4,Low,1,0,0
2076,13658,B,48,8,HighIntent,0.3,0.07,1,0.56,0,0,0,0,0,12.8,NA,16,Low,1,0,0
2077,2685,B,63,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,5.25,NA,5,Low,1,0,0
2078,4067,B,60,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,4,NA,4,Low,1,0,0
2079,874,A,39,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,1.95,NA,3,Low,1,0,0
2080,7467,B,24,7,TargetedShopper,0.15,0.07,0,0.24,1,0.05,0,0,0,2.8,NA,7,Low,1,0,0
2081,13381,B,46,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,4.6,NA,6,Low,1,0,0
2082,9224,A,94,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,6.26666666666667,NA,4,Low,1,0,0
2083,10534,B,107,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,5.35,NA,3,Low,1,0,0
2084,8937,B,33,5,DealHunter,0.18,0.07,0,0.2,1,0.05,0,0,0,2.75,NA,5,Low,1,0,0
2085,7142,A,71,10,TargetedShopper,0.15,0,0,0.3,1,0.05,0,0,0,11.8333333333333,NA,10,Low,1,0,0
2086,5541,A,54,3,HighIntent,0.3,0,1,0.46,0,0,0,0,0,5.4,NA,6,Low,1,0,0
2087,808,B,57,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,7.6,NA,8,Low,1,0,0
2088,14401,A,246,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,16.4,NA,4,Low,1,0,0
2089,5502,B,59,6,TargetedShopper,0.15,0.07,1,0.52,0,0,0,0,0,11.8,NA,12,Low,1,0,0
2090,12415,A,111,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,11.1,NA,6,Low,1,0,0
2091,965,A,115,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,7.66666666666667,NA,4,Low,1,0,0
2092,6459,B,131,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,15.2833333333333,NA,7,Low,1,0,0
2093,4468,A,76,8,TargetedShopper,0.15,0,0,0.26,1,0.05,0,0,0,10.133333333333301,NA,8,Low,1,0,0
2094,14532,B,28,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,3.26666666666667,NA,7,Low,1,0,0
2095,12778,B,100,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,3.33333333333333,NA,2,Low,1,0,0
2096,14453,B,52,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,5.2,NA,6,Low,1,0,0
2097,14147,A,31,2,HighIntent,0.3,0,0,0.14,1,0.05,0,0,0,1.03333333333333,NA,2,Low,1,0,0
2098,4245,A,156,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,18.2,NA,7,Low,1,0,0
2099,4900,A,28,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,2.8,NA,6,Low,1,0,0
2100,14668,B,16,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,1.6,NA,6,Low,1,0,0
2101,1921,B,82,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,9.56666666666667,NA,7,Low,1,0,0
2102,3995,A,62,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,5.16666666666667,NA,5,Low,1,0,0
2103,4398,A,104,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,6.93333333333333,NA,4,Low,1,0,0
2104,11935,B,91,4,DealHunter,0.18,0.07,1,0.48,0,0,0,0,0,12.133333333333301,NA,8,Low,1,0,0
2105,8545,A,67,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,6.7,NA,6,Low,1,0,0
2106,12417,B,52,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,6.93333333333333,NA,8,Low,1,0,0
2107,11416,A,161,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,21.4666666666667,NA,8,Low,1,0,0
2108,8499,A,57,7,DealHunter,0.18,0,0,0.24,1,0.05,0,0,0,6.65,NA,7,Low,1,0,0
2109,2940,B,117,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,13.65,NA,7,Low,1,0,0
2110,10028,A,18,6,DealHunter,0.18,0,0,0.22,1,0.05,0,0,0,1.8,NA,6,Low,1,0,0
2111,4833,A,15,3,Explorer,0.05,0,1,0.46,0,0,0,0,0,1.5,NA,6,Low,1,0,0
2112,6128,B,125,10,DealHunter,0.18,0.07,1,0.6,0,0,0,0,0,41.6666666666667,NA,20,Low,1,0,0
2113,13108,B,66,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,6.6,NA,6,Low,1,0,0
2114,11120,A,78,3,HighIntent,0.3,0,1,0.46,1,0.25,0,0,0,7.8,NA,6,Low,1,0,0
2115,4830,A,111,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,5.55,NA,3,Low,1,0,0
2116,7979,B,30,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,2,NA,4,Low,1,0,0
2117,14385,B,97,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,9.7,NA,6,Low,1,0,0
2118,2040,B,86,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,2.86666666666667,NA,2,Low,1,0,0
2119,12423,B,236,7,DealHunter,0.18,0.07,0,0.24,1,0.05,0,0,0,27.5333333333333,NA,7,Low,1,0,0
2120,11827,B,93,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,7.75,NA,5,Low,1,0,0
2121,14727,A,103,4,TargetedShopper,0.15,0,1,0.48,0,0,0,0,0,13.7333333333333,NA,8,Low,1,0,0
2122,14711,A,19,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,1.58333333333333,NA,5,Low,1,0,0
2123,10351,A,31,2,HighIntent,0.3,0,1,0.44,1,0.25,0,0,0,2.06666666666667,NA,4,Low,1,0,0
2124,3648,B,50,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,1.66666666666667,NA,2,Low,1,0,0
2125,9128,A,70,3,Explorer,0.05,0,0,0.16,1,0.05,0,0,0,3.5,NA,3,Low,1,0,0
2126,11419,B,119,9,Explorer,0.05,0.07,1,0.58,1,0.25,0,0,0,35.7,NA,18,Low,1,0,0
2127,8921,A,58,10,TargetedShopper,0.15,0,0,0.3,1,0.05,0,0,0,9.66666666666667,NA,10,Low,1,0,0
2128,13600,A,68,8,HighIntent,0.3,0,0,0.26,0,0,0,0,0,9.06666666666667,NA,8,Low,1,0,0
2129,3218,A,139,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,9.26666666666667,NA,4,Low,1,0,0
2130,9925,A,58,0,TargetedShopper,0.15,0,1,0.4,1,0.25,0,0,0,0,NA,0,Low,1,0,0
2131,8720,A,89,5,HighIntent,0.3,0,1,0.5,1,0.25,0,0,0,14.8333333333333,NA,10,Low,1,0,0
2132,4320,A,189,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,6.3,NA,2,Low,1,0,0
2133,7978,A,104,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,12.133333333333301,NA,7,Low,1,0,0
2134,5637,B,207,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,13.8,NA,4,Low,1,0,0
2135,1883,B,27,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,3.6,NA,8,Low,1,0,0
2136,4942,B,60,7,DealHunter,0.18,0.07,0,0.24,1,0.05,0,0,0,7,NA,7,Low,1,0,0
2137,11866,B,90,4,TargetedShopper,0.15,0.07,1,0.48,1,0.25,1,0.32,1,12,76.2037320295349,8,Low,1,1,1
2138,313,B,67,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,8.93333333333333,NA,8,Low,1,0,0
2139,822,A,82,10,DealHunter,0.18,0,1,0.6,0,0,0,0,0,27.3333333333333,NA,20,Low,1,0,0
2140,11486,B,49,2,Explorer,0.05,0.07,0,0.14,1,0.05,0,0,0,1.63333333333333,NA,2,Low,1,0,0
2141,13968,B,54,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,5.4,NA,6,Low,1,0,0
2142,10311,A,68,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,2.26666666666667,NA,2,Low,1,0,0
2143,4488,A,74,6,Explorer,0.05,0,0,0.22,1,0.05,0,0,0,7.4,NA,6,Low,1,0,0
2144,10418,B,36,9,TargetedShopper,0.15,0.07,0,0.28,0,0,0,0,0,5.4,NA,9,Low,1,0,0
2145,7821,A,68,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,5.66666666666667,NA,5,Low,1,0,0
2146,3102,A,113,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,7.53333333333333,NA,4,Low,1,0,0
2147,6545,B,45,3,TargetedShopper,0.15,0.07,0,0.16,1,0.05,0,0,0,2.25,NA,3,Low,1,0,0
2148,14680,B,35,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,2.33333333333333,NA,4,Low,1,0,0
2149,6510,B,93,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,6.2,NA,4,Low,1,0,0
2150,7878,B,82,8,DealHunter,0.18,0.07,1,0.56,1,0.25,0,0,0,21.8666666666667,NA,16,Low,1,0,0
2151,14058,A,83,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,6.91666666666667,NA,5,Low,1,0,0
2152,11277,A,62,3,DealHunter,0.18,0,1,0.46,1,0.25,1,0.32,0,6.2,NA,6,Low,1,1,0
2153,5201,A,116,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,5.8,NA,3,Low,1,0,0
2154,14273,A,200,3,TargetedShopper,0.15,0,1,0.46,0,0,0,0,0,20,NA,6,Low,1,0,0
2155,6061,A,36,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,3,NA,5,Low,1,0,0
2156,9759,A,46,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,4.6,NA,6,Low,1,0,0
2157,1555,A,142,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,4.73333333333333,NA,2,Low,1,0,0
2158,8894,B,37,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,1.23333333333333,NA,2,Low,1,0,0
2159,2398,B,107,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,3.56666666666667,NA,2,Low,1,0,0
2160,8779,A,30,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,4,NA,8,Low,1,0,0
2161,12250,A,35,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,4.66666666666667,NA,8,Low,1,0,0
2162,5070,A,232,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,15.4666666666667,NA,4,Low,1,0,0
2163,2627,B,88,2,HighIntent,0.3,0.07,1,0.44,0,0,0,0,0,5.86666666666667,NA,4,Low,1,0,0
2164,12288,B,59,3,TargetedShopper,0.15,0.07,1,0.46,1,0.25,1,0.32,1,5.9,48.3831261107698,6,Low,1,1,1
2165,6747,A,97,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,11.3166666666667,NA,7,Low,1,0,0
2166,10297,A,115,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,11.5,NA,6,Low,1,0,0
2167,5650,B,26,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,3.03333333333333,NA,7,Low,1,0,0
2168,12768,B,33,5,TargetedShopper,0.15,0.07,1,0.5,1,0.25,0,0,0,5.5,NA,10,Low,1,0,0
2169,1984,A,96,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,4.8,NA,3,Low,1,0,0
2170,5868,A,103,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,13.7333333333333,NA,8,Low,1,0,0
2171,13287,A,27,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,3.6,NA,8,Low,1,0,0
2172,6378,B,213,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,10.65,NA,3,Low,1,0,0
2173,3519,A,21,7,Explorer,0.05,0,1,0.54,1,0.25,1,0.32,0,4.9,NA,14,Low,1,1,0
2174,5736,A,34,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,1.13333333333333,NA,2,Low,1,0,0
2175,5646,B,14,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,0.933333333333333,NA,4,Low,1,0,0
2176,6106,A,53,3,Explorer,0.05,0,1,0.46,1,0.25,0,0,0,5.3,NA,6,Low,1,0,0
2177,6250,A,68,9,DealHunter,0.18,0,0,0.28,0,0,0,0,0,10.2,NA,9,Low,1,0,0
2178,11854,B,209,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,20.9,NA,6,Low,1,0,0
2179,9221,B,61,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,7.11666666666667,NA,7,Low,1,0,0
2180,6266,B,39,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,4.55,NA,7,Low,1,0,0
2181,1963,B,91,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,9.1,NA,6,Low,1,0,0
2182,1191,B,106,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,3.53333333333333,NA,2,Low,1,0,0
2183,10685,B,139,7,TargetedShopper,0.15,0.07,0,0.24,1,0.05,0,0,0,16.2166666666667,NA,7,Low,1,0,0
2184,7936,B,203,4,DealHunter,0.18,0.07,1,0.48,1,0.25,1,0.32,0,27.0666666666667,NA,8,Low,1,1,0
2185,1950,A,34,1,DealHunter,0.18,0,0,0.12,0,0,0,0,0,0.566666666666667,NA,1,Low,1,0,0
2186,8513,A,26,4,DealHunter,0.18,0,1,0.48,0,0,0,0,0,3.46666666666667,NA,8,Low,1,0,0
2187,4480,A,122,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,8.13333333333333,NA,4,Low,1,0,0
2188,3249,B,337,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,28.0833333333333,NA,5,Low,1,0,0
2189,12738,A,163,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,13.5833333333333,NA,5,Low,1,0,0
2190,2719,A,109,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,9.08333333333333,NA,5,Low,1,0,0
2191,7405,A,60,3,Explorer,0.05,0,1,0.46,0,0,0,0,0,6,NA,6,Low,1,0,0
2192,9566,A,104,6,DealHunter,0.18,0,0,0.22,1,0.05,0,0,0,10.4,NA,6,Low,1,0,0
2193,3166,B,315,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,26.25,NA,5,Low,1,0,0
2194,6312,A,155,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,15.5,NA,6,Low,1,0,0
2195,14148,B,123,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,8.2,NA,4,Low,1,0,0
2196,5265,B,66,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,5.5,NA,5,Low,1,0,0
2197,7377,A,38,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,2.53333333333333,NA,4,Low,1,0,0
2198,976,B,45,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,3.75,NA,5,Low,1,0,0
2199,14783,B,235,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,19.5833333333333,NA,5,Low,1,0,0
2200,8404,B,66,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,6.6,NA,6,Low,1,0,0
2201,2895,A,31,8,TargetedShopper,0.15,0,0,0.26,1,0.05,0,0,0,4.13333333333333,NA,8,Low,1,0,0
2202,7531,B,149,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,9.93333333333333,NA,4,Low,1,0,0
2203,9970,A,87,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,5.8,NA,4,Low,1,0,0
2204,10571,B,81,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,8.1,NA,6,Low,1,0,0
2205,13786,B,64,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,8.53333333333333,NA,8,Low,1,0,0
2206,8738,B,58,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,4.83333333333333,NA,5,Low,1,0,0
2207,1117,B,45,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,3.75,NA,5,Low,1,0,0
2208,6670,A,27,6,DealHunter,0.18,0,1,0.52,0,0,0,0,0,5.4,NA,12,Low,1,0,0
2209,14557,A,398,7,Explorer,0.05,0,0,0.24,1,0.05,0,0,0,46.4333333333333,NA,7,Low,1,0,0
2210,13544,A,38,10,Explorer,0.05,0,0,0.3,0,0,0,0,0,6.33333333333333,NA,10,Low,1,0,0
2211,14012,B,53,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.883333333333333,NA,1,Low,1,0,0
2212,8749,B,30,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,2.5,NA,5,Low,1,0,0
2213,5232,A,21,8,TargetedShopper,0.15,0,0,0.26,1,0.05,1,0.02,0,2.8,NA,8,Low,1,1,0
2214,10180,A,22,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,1.1,NA,3,Low,1,0,0
2215,3151,A,102,2,TargetedShopper,0.15,0,1,0.44,0,0,0,0,0,6.8,NA,4,Low,1,0,0
2216,5451,B,73,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,3.65,NA,3,Low,1,0,0
2217,603,A,67,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,5.58333333333333,NA,5,Low,1,0,0
2218,3189,A,35,1,HighIntent,0.3,0,0,0.12,0,0,0,0,0,0.583333333333333,NA,1,Low,1,0,0
2219,1784,A,99,4,Explorer,0.05,0,1,0.48,1,0.25,1,0.32,0,13.2,NA,8,Low,1,1,0
2220,12666,B,143,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,4.76666666666667,NA,2,Low,1,0,0
2221,12907,B,80,1,DealHunter,0.18,0.07,0,0.12,0,0,0,0,0,1.33333333333333,NA,1,Low,1,0,0
2222,561,A,256,7,TargetedShopper,0.15,0,1,0.54,0,0,0,0,0,59.7333333333333,NA,14,Medium,1,0,0
2223,12035,A,110,5,DealHunter,0.18,0,1,0.5,0,0,0,0,0,18.3333333333333,NA,10,Low,1,0,0
2224,2654,A,35,0,Explorer,0.05,0,0,0.1,0,0,0,0,0,0,NA,0,Low,1,0,0
2225,1234,B,49,7,TargetedShopper,0.15,0.07,1,0.54,1,0.25,0,0,0,11.4333333333333,NA,14,Low,1,0,0
2226,8924,B,28,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,1.4,NA,3,Low,1,0,0
2227,11743,A,27,8,HighIntent,0.3,0,0,0.26,1,0.05,0,0,0,3.6,NA,8,Low,1,0,0
2228,4874,A,64,4,TargetedShopper,0.15,0,1,0.48,0,0,0,0,0,8.53333333333333,NA,8,Low,1,0,0
2229,2771,A,71,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,7.1,NA,6,Low,1,0,0
2230,14861,B,104,2,DealHunter,0.18,0.07,1,0.44,1,0.25,1,0.32,0,6.93333333333333,NA,4,Low,1,1,0
2231,4483,B,74,7,DealHunter,0.18,0.07,0,0.24,1,0.05,0,0,0,8.63333333333333,NA,7,Low,1,0,0
2232,7099,A,273,11,Explorer,0.05,0,0,0.32,0,0,0,0,0,50.05,NA,11,Medium,1,0,0
2233,10117,B,65,5,TargetedShopper,0.15,0.07,1,0.5,0,0,0,0,0,10.8333333333333,NA,10,Low,1,0,0
2234,9576,B,107,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,7.13333333333333,NA,4,Low,1,0,0
2235,9111,A,31,4,DealHunter,0.18,0,1,0.48,0,0,0,0,0,4.13333333333333,NA,8,Low,1,0,0
2236,2557,B,141,6,HighIntent,0.3,0.07,0,0.22,0,0,0,0,0,14.1,NA,6,Low,1,0,0
2237,1301,A,147,1,TargetedShopper,0.15,0,0,0.12,1,0.05,0,0,0,2.45,NA,1,Low,1,0,0
2238,932,A,61,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,5.08333333333333,NA,5,Low,1,0,0
2239,9520,B,79,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,6.58333333333333,NA,5,Low,1,0,0
2240,7184,B,25,4,Explorer,0.05,0.07,1,0.48,1,0.25,0,0,0,3.33333333333333,NA,8,Low,1,0,0
2241,13225,B,129,2,TargetedShopper,0.15,0.07,1,0.44,1,0.25,0,0,0,8.6,NA,4,Low,1,0,0
2242,11986,A,116,1,TargetedShopper,0.15,0,0,0.12,0,0,0,0,0,1.93333333333333,NA,1,Low,1,0,0
2243,5736,A,119,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,15.8666666666667,NA,8,Low,1,0,0
2244,3774,A,56,2,Explorer,0.05,0,0,0.14,1,0.05,0,0,0,1.86666666666667,NA,2,Low,1,0,0
2245,4134,A,45,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,3,NA,4,Low,1,0,0
2246,5726,A,51,5,TargetedShopper,0.15,0,0,0.2,1,0.05,0,0,0,4.25,NA,5,Low,1,0,0
2247,10295,B,65,6,DealHunter,0.18,0.07,0,0.22,1,0.05,0,0,0,6.5,NA,6,Low,1,0,0
2248,3302,B,146,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,9.73333333333333,NA,4,Low,1,0,0
2249,11982,A,125,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,10.4166666666667,NA,5,Low,1,0,0
2250,13165,B,34,8,Explorer,0.05,0.07,1,0.56,0,0,0,0,0,9.06666666666667,NA,16,Low,1,0,0
2251,1599,A,65,7,HighIntent,0.3,0,1,0.54,1,0.25,0,0,0,15.1666666666667,NA,14,Low,1,0,0
2252,7484,B,95,7,Explorer,0.05,0.07,1,0.54,1,0.25,0,0,0,22.1666666666667,NA,14,Low,1,0,0
2253,11228,B,56,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,4.66666666666667,NA,5,Low,1,0,0
2254,7434,A,34,8,HighIntent,0.3,0,0,0.26,0,0,0,0,0,4.53333333333333,NA,8,Low,1,0,0
2255,14705,B,66,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,2.2,NA,2,Low,1,0,0
2256,13089,A,100,5,HighIntent,0.3,0,1,0.5,0,0,0,0,0,16.6666666666667,NA,10,Low,1,0,0
2257,10334,A,42,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,5.6,NA,8,Low,1,0,0
2258,4618,A,24,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,2.4,NA,6,Low,1,0,0
2259,13838,B,70,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,5.83333333333333,NA,5,Low,1,0,0
2260,11489,A,23,7,TargetedShopper,0.15,0,0,0.24,1,0.05,0,0,0,2.68333333333333,NA,7,Low,1,0,0
2261,4704,B,39,8,TargetedShopper,0.15,0.07,1,0.56,0,0,0,0,0,10.4,NA,16,Low,1,0,0
2262,12480,A,44,7,DealHunter,0.18,0,1,0.54,0,0,0,0,0,10.2666666666667,NA,14,Low,1,0,0
2263,1496,B,56,1,DealHunter,0.18,0.07,1,0.42,0,0,0,0,0,1.86666666666667,NA,2,Low,1,0,0
2264,1391,B,60,3,TargetedShopper,0.15,0.07,1,0.46,1,0.25,1,0.32,0,6,NA,6,Low,1,1,0
2265,10354,A,57,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,4.75,NA,5,Low,1,0,0
2266,4736,A,37,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,2.46666666666667,NA,4,Low,1,0,0
2267,12033,A,34,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,4.53333333333333,NA,8,Low,1,0,0
2268,7645,A,85,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,11.3333333333333,NA,8,Low,1,0,0
2269,13279,A,101,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,6.73333333333333,NA,4,Low,1,0,0
2270,1303,A,60,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,2,NA,2,Low,1,0,0
2271,14886,B,67,8,Explorer,0.05,0.07,0,0.26,1,0.05,0,0,0,8.93333333333333,NA,8,Low,1,0,0
2272,566,A,30,3,HighIntent,0.3,0,1,0.46,0,0,0,0,0,3,NA,6,Low,1,0,0
2273,11460,A,31,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,1.03333333333333,NA,2,Low,1,0,0
2274,5455,B,85,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,5.66666666666667,NA,4,Low,1,0,0
2275,852,A,37,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,3.7,NA,6,Low,1,0,0
2276,7962,B,174,7,HighIntent,0.3,0.07,0,0.24,1,0.05,0,0,0,20.3,NA,7,Low,1,0,0
2277,6206,B,67,7,DealHunter,0.18,0.07,0,0.24,1,0.05,0,0,0,7.81666666666667,NA,7,Low,1,0,0
2278,3989,B,521,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,34.7333333333333,NA,4,Low,1,0,0
